__time,amount,coa.groupHead,coa.groupHeadName,coa.id,coa.majorHead,coa.majorHeadName,coa.minorHead,coa.minorHeadName,coa.objectHead,coa.objectHeadName,coa.subHead,coa.subHeadName,coa.subMajorHead,coa.subMajorHeadName,department.code,department.id,department.name,eventId,eventTime,eventType,expenditure.code,expenditure.id,expenditure.name,expenditure.type,fromBillingPeriod,government.id,government.name,id,project.code,project.departmentId,project.expenditureId,project.id,project.name,referenceId,tenantId,toBillingPeriod,version,departmentEntity.code,departmentEntity.name,departmentEntity.hierarchyLevel,departmentEntity.ancestry[0].code,departmentEntity.ancestry[0].name,departmentEntity.ancestry[0].hierarchyLevel,departmentEntity.ancestry[1].code,departmentEntity.ancestry[1].name,departmentEntity.ancestry[1].hierarchyLevel,departmentEntity.ancestry[2].code,departmentEntity.ancestry[2].name,departmentEntity.ancestry[2].hierarchyLevel,departmentEntity.ancestry[3].code,departmentEntity.ancestry[3].name,departmentEntity.ancestry[3].hierarchyLevel,departmentEntity.ancestry[4].code,departmentEntity.ancestry[4].name,departmentEntity.ancestry[4].hierarchyLevel,departmentEntity.ancestry[5].code,departmentEntity.ancestry[5].name,departmentEntity.ancestry[5].hierarchyLevel,departmentEntity.ancestry[6].code,departmentEntity.ancestry[6].name,departmentEntity.ancestry[6].hierarchyLevel,Total_Receipt,Total_Payment,Total_Bill,Total_Demand,Total_Expenditure,Total_Revenue,Fiscal_Position,Cash_Position
1630060972277,853,0,groupHeadName,fa7f3874-e74e-4fcb-9c9e-9766a21166d8,2201,Incentives,99,minorHeadName,3,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,36017bd1-59b5-4e8a-a1e5-dbfecb21143c,1597467393000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1601434865000,pb,Punjab,33c7e421-07ec-4660-b9b4-0fc0dc99fe4c,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,98ea2aaa-e259-4985-954c-05ec79292b66,pb,1626317453000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060972558,146,0,groupHeadName,a80888c0-56ae-4a80-8713-0fd10f064771,2201,Salary,99,minorHeadName,2,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,96e8e95e-1447-4d82-9a03-2451ea6d1568,1599585526000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1598383821000,pb,Punjab,859b7be4-6f48-4edd-b58e-1874a99e8626,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,25619374-cc30-4040-88a7-804ea6954856,pb,1612562687000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060972844,218,0,groupHeadName,fa7f3874-e74e-4fcb-9c9e-9766a21166d8,2201,Incentives,99,minorHeadName,3,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,24bf9cdc-24a0-4708-ba4f-d7d897b25297,1608438640000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1619963781000,pb,Punjab,9ac7d406-7faa-4fd9-8144-e0520daefb82,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,0da10fd4-0225-412b-b834-3960918422cc,pb,1618961920000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060972844,602,0,groupHeadName,7e6eb64a-0393-4f95-a11c-e6d3e77a10a1,2201,MISC,99,minorHeadName,6,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,24bf9cdc-24a0-4708-ba4f-d7d897b25297,1608438640000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1617490849000,pb,Punjab,12f92d4d-4aa3-4d45-8d33-7b2b3b8630cc,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,0da10fd4-0225-412b-b834-3960918422cc,pb,1595172750000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060973032,163,0,groupHeadName,22497122-f445-40e6-8827-6c8ff4e5655a,2201,Electricity,99,minorHeadName,4,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,43760e1f-88bd-4e2f-9d0f-11e8aa8c8bea,1620181966000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1597282506000,pb,Punjab,7767fe60-e638-4dde-9c58-79cc6f6a4d8a,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,6bd484be-deb0-429d-a3cc-c813a12c8fd9,pb,1617153220000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060973217,663,0,groupHeadName,cba58b60-7ac9-45e2-87a6-238a3d07c64b,2201,O&M,99,minorHeadName,5,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,555c7211-1dce-4790-832e-24ff8aa36cdf,1610594061000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1621971131000,pb,Punjab,b9e4bc2f-b2fc-4c84-a77a-5ecd658d0fb5,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,21cee707-a411-46de-a530-3db8cec8e3e5,pb,1609342838000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060973390,199,0,groupHeadName,22497122-f445-40e6-8827-6c8ff4e5655a,2201,Electricity,99,minorHeadName,4,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,1e25cc65-b987-4289-94b5-8ab4d7ee21e9,1618689864000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1622624148000,pb,Punjab,6902d3ad-ed3c-4dee-a6da-7250c920439d,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,270887b8-9ade-4e1a-a399-4ee73f6e17dd,pb,1612115870000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060973390,355,0,groupHeadName,cba58b60-7ac9-45e2-87a6-238a3d07c64b,2201,O&M,99,minorHeadName,5,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,1e25cc65-b987-4289-94b5-8ab4d7ee21e9,1618689864000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1608700924000,pb,Punjab,cc94708b-33f8-4cf8-ae6d-bda77f73562c,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,270887b8-9ade-4e1a-a399-4ee73f6e17dd,pb,1613320047000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060973569,376,0,groupHeadName,7e6eb64a-0393-4f95-a11c-e6d3e77a10a1,2201,MISC,99,minorHeadName,6,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,da364494-2ab0-44b1-a6b9-7b39325b90da,1626664651000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1602489508000,pb,Punjab,b308fd53-c620-438a-9a45-00a69dc018ca,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,1221e919-d64f-4c80-82d5-30e3fa72e070,pb,1594954032000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060973569,792,0,groupHeadName,cba58b60-7ac9-45e2-87a6-238a3d07c64b,2201,O&M,99,minorHeadName,5,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,da364494-2ab0-44b1-a6b9-7b39325b90da,1626664651000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1597366268000,pb,Punjab,191ba088-bbd0-4a80-8dcb-13af13f0d827,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,1221e919-d64f-4c80-82d5-30e3fa72e070,pb,1623841182000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060973738,987,0,groupHeadName,7e6eb64a-0393-4f95-a11c-e6d3e77a10a1,2201,MISC,99,minorHeadName,6,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,203170a1-48cd-49f0-a86c-b6b3a378af67,1605260389000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1597394995000,pb,Punjab,954dba6a-c405-4a76-9660-07fee23e7693,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,5fc531e7-5325-46cf-88b8-913bad7000e2,pb,1625873169000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060973918,264,0,groupHeadName,cba58b60-7ac9-45e2-87a6-238a3d07c64b,2201,O&M,99,minorHeadName,5,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,05fefde1-c4f7-4123-91e3-365ff916d7dd,1600297245000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1621425946000,pb,Punjab,01a36bfd-9002-401e-815d-ff414fe4d0f8,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,ab086290-9f10-4c66-93ab-f5ab22ad8f65,pb,1610617590000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060973918,726,0,groupHeadName,7e6eb64a-0393-4f95-a11c-e6d3e77a10a1,2201,MISC,99,minorHeadName,6,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,05fefde1-c4f7-4123-91e3-365ff916d7dd,1600297245000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1606133073000,pb,Punjab,a823fad0-e7ab-421a-9567-ef3120ee00a0,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,ab086290-9f10-4c66-93ab-f5ab22ad8f65,pb,1613756737000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060974106,907,0,groupHeadName,22497122-f445-40e6-8827-6c8ff4e5655a,2201,Electricity,99,minorHeadName,4,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,5cc4ee2f-8502-4e0c-a651-ca2513224900,1601315732000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1622496115000,pb,Punjab,fb9c40d9-513c-4291-9d77-692da2b529fe,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,9baa0a3a-5f57-4905-aa30-f51238797bc4,pb,1626276766000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060974288,592,0,groupHeadName,cba58b60-7ac9-45e2-87a6-238a3d07c64b,2201,O&M,99,minorHeadName,5,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,9b9a8fcd-e706-426d-8cbc-72560271a617,1626472550000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1615942481000,pb,Punjab,998821eb-3579-42e0-aa66-66eed6751d3b,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,59e27707-f5a5-4db2-bab6-abd21e36c9c3,pb,1621576300000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060974288,606,0,groupHeadName,a80888c0-56ae-4a80-8713-0fd10f064771,2201,Salary,99,minorHeadName,2,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,9b9a8fcd-e706-426d-8cbc-72560271a617,1626472550000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1592381758000,pb,Punjab,7a2d80b2-1439-4803-aa50-90413c9f6fee,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,59e27707-f5a5-4db2-bab6-abd21e36c9c3,pb,1594818003000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060974478,942,0,groupHeadName,cba58b60-7ac9-45e2-87a6-238a3d07c64b,2201,O&M,99,minorHeadName,5,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,4c976c86-05d6-42f3-a6f0-a871aa73ccf2,1597185100000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1620916100000,pb,Punjab,830f3dc3-5db5-4dd8-bb6f-b67281be0bc9,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,21836cf9-d6d8-4aff-9c5d-f33550d7ee83,pb,1595039021000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060974660,191,0,groupHeadName,a80888c0-56ae-4a80-8713-0fd10f064771,2201,Salary,99,minorHeadName,2,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,a14c0dc0-f4dd-4f6c-8bd7-8ea93a2f16b3,1610916112000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1599720060000,pb,Punjab,a8e52881-b7de-431d-987e-84cccafd578a,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,1689e7ba-8b99-4fca-91ca-405d483723d8,pb,1618615474000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060974660,726,0,groupHeadName,cba58b60-7ac9-45e2-87a6-238a3d07c64b,2201,O&M,99,minorHeadName,5,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,a14c0dc0-f4dd-4f6c-8bd7-8ea93a2f16b3,1610916112000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1603536281000,pb,Punjab,e5bab685-a747-4712-93b6-fbef3f85c80a,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,1689e7ba-8b99-4fca-91ca-405d483723d8,pb,1613416997000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060974849,228,0,groupHeadName,22497122-f445-40e6-8827-6c8ff4e5655a,2201,Electricity,99,minorHeadName,4,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,6789f3ff-4f6d-4531-a654-17e5528fe5a3,1610164343000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1591632171000,pb,Punjab,68248d4a-8038-43cc-8404-4de306976710,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,0688669f-4bbc-452a-af02-171f17f11f16,pb,1595311470000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060975070,653,0,groupHeadName,7e6eb64a-0393-4f95-a11c-e6d3e77a10a1,2201,MISC,99,minorHeadName,6,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,8f5e8a4c-a73b-470a-8e5f-b885fd6a9cbc,1618197890000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1598372213000,pb,Punjab,46a60493-b999-4e04-b2e4-9e5f7663adfa,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,cb6075a1-b346-42cd-a547-e7b3323b5166,pb,1613264844000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060975070,900,0,groupHeadName,fa7f3874-e74e-4fcb-9c9e-9766a21166d8,2201,Incentives,99,minorHeadName,3,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,8f5e8a4c-a73b-470a-8e5f-b885fd6a9cbc,1618197890000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1612540406000,pb,Punjab,43ee604e-6857-49eb-9878-50d756f9ad9e,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,cb6075a1-b346-42cd-a547-e7b3323b5166,pb,1600612474000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060975288,445,0,groupHeadName,fa7f3874-e74e-4fcb-9c9e-9766a21166d8,2201,Incentives,99,minorHeadName,3,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,0d71b66f-05b1-457c-bf25-8c92c5a004e3,1626804652000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1607598147000,pb,Punjab,43d1bff8-4aee-4367-9cab-16ed5660afb4,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,a588a5ed-0f4c-4c42-ba7b-f1e820456eb7,pb,1603257406000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060975288,470,0,groupHeadName,a80888c0-56ae-4a80-8713-0fd10f064771,2201,Salary,99,minorHeadName,2,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,0d71b66f-05b1-457c-bf25-8c92c5a004e3,1626804652000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1598913784000,pb,Punjab,56953ca9-be60-45af-bceb-ece4e4f54b87,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,a588a5ed-0f4c-4c42-ba7b-f1e820456eb7,pb,1599066998000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060975474,215,0,groupHeadName,22497122-f445-40e6-8827-6c8ff4e5655a,2201,Electricity,99,minorHeadName,4,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,36b20ace-ca19-4528-8a9e-2313d816fd36,1612361786000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1596423694000,pb,Punjab,d1d9ec24-8bea-4a8c-81db-6ae68454962b,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,c38d8513-7c2f-4dff-9b3d-5f7512afe4ae,pb,1613435235000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060975645,325,0,groupHeadName,7e6eb64a-0393-4f95-a11c-e6d3e77a10a1,2201,MISC,99,minorHeadName,6,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,37bce465-1e35-4a34-b06d-c219c003cb03,1597884279000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1612676503000,pb,Punjab,367b9bef-ad0f-44fa-833b-2fb7a15503d7,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,c50d6bb6-5da3-4931-b5b7-48fc7c28678e,pb,1620312056000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060975645,917,0,groupHeadName,7e6eb64a-0393-4f95-a11c-e6d3e77a10a1,2201,MISC,99,minorHeadName,6,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,37bce465-1e35-4a34-b06d-c219c003cb03,1597884279000,Payment,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1613323939000,pb,Punjab,c1f6e9d5-04b2-4916-ba10-4af829bcbbc2,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,c50d6bb6-5da3-4931-b5b7-48fc7c28678e,pb,1608707246000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
