,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
4791,1703-FSM-2021-05-06-001294,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:18:58,06/05/2021 20:18:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4792,1703-FSM-2021-05-06-001295,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:02,06/05/2021 20:19:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4793,1703-FSM-2021-05-06-001296,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:04,06/05/2021 20:19:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4794,1703-FSM-2021-05-06-001297,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:05,06/05/2021 20:19:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4795,1703-FSM-2021-05-06-001298,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:07,06/05/2021 20:19:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4796,1703-FSM-2021-05-06-001299,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:08,06/05/2021 20:19:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4797,1703-FSM-2021-05-06-001300,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:10,06/05/2021 20:19:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4798,1703-FSM-2021-05-06-001301,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:11,06/05/2021 20:19:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4799,1703-FSM-2021-05-06-001302,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:13,06/05/2021 20:19:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4800,1703-FSM-2021-05-06-001303,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:14,06/05/2021 20:19:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4801,1703-FSM-2021-05-06-001304,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:15,06/05/2021 20:19:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4802,1703-FSM-2021-05-06-001305,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:57,06/05/2021 20:19:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4803,1703-FSM-2021-05-06-001306,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:19:59,06/05/2021 20:19:59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4804,1703-FSM-2021-05-06-001307,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:01,06/05/2021 20:20:01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4805,1703-FSM-2021-05-06-001308,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:03,06/05/2021 20:20:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4806,1703-FSM-2021-05-06-001309,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:04,06/05/2021 20:20:04,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4807,1703-FSM-2021-05-06-001310,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:06,06/05/2021 20:20:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4808,1703-FSM-2021-05-06-001311,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:07,06/05/2021 20:20:07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4809,1703-FSM-2021-05-06-001312,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:09,06/05/2021 20:20:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4810,1703-FSM-2021-05-06-001313,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:10,06/05/2021 20:20:10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4811,1703-FSM-2021-05-06-001314,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:11,06/05/2021 20:20:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4812,1703-FSM-2021-05-06-001315,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:13,06/05/2021 20:20:14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4813,1703-FSM-2021-05-06-001316,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:15,06/05/2021 20:20:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4814,1703-FSM-2021-05-06-001317,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:16,06/05/2021 20:20:16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4815,1703-FSM-2021-05-06-001318,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:20,06/05/2021 20:20:20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4816,1703-FSM-2021-05-06-001319,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:22,06/05/2021 20:20:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4817,1703-FSM-2021-05-06-001320,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:23,06/05/2021 20:20:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4818,1703-FSM-2021-05-06-001321,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:24,06/05/2021 20:20:24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4819,1703-FSM-2021-05-06-001322,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:25,06/05/2021 20:20:26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4820,1703-FSM-2021-05-06-001323,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:27,06/05/2021 20:20:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4821,1703-FSM-2021-05-06-001324,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:28,06/05/2021 20:20:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4822,1703-FSM-2021-05-06-001325,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:29,06/05/2021 20:20:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4823,1703-FSM-2021-05-06-001326,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:31,06/05/2021 20:20:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4824,1703-FSM-2021-05-06-001327,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:34,06/05/2021 20:20:34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4825,1703-FSM-2021-05-06-001328,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:37,06/05/2021 20:20:37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4826,1703-FSM-2021-05-06-001329,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:53,06/05/2021 20:20:53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4827,1703-FSM-2021-05-06-001330,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:55,06/05/2021 20:20:55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4828,1703-FSM-2021-05-06-001331,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:57,06/05/2021 20:20:57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4829,1703-FSM-2021-05-06-001332,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:20:58,06/05/2021 20:20:58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4830,1703-FSM-2021-05-06-001333,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:00,06/05/2021 20:21:00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4831,1703-FSM-2021-05-06-001334,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:02,06/05/2021 20:21:02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4832,1703-FSM-2021-05-06-001335,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:03,06/05/2021 20:21:03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4833,1703-FSM-2021-05-06-001336,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:04,06/05/2021 20:21:05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4834,1703-FSM-2021-05-06-001337,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:06,06/05/2021 20:21:06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4835,1703-FSM-2021-05-06-001338,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:08,06/05/2021 20:21:08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4836,1703-FSM-2021-05-06-001339,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:09,06/05/2021 20:21:09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4837,1703-FSM-2021-05-06-001340,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:11,06/05/2021 20:21:11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4838,1703-FSM-2021-05-06-001341,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:12,06/05/2021 20:21:12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4839,1703-FSM-2021-05-06-001342,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:13,06/05/2021 20:21:13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4840,1703-FSM-2021-05-06-001343,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:15,06/05/2021 20:21:15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4841,1703-FSM-2021-05-06-001344,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:17,06/05/2021 20:21:17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4842,1703-FSM-2021-05-06-001345,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:19,06/05/2021 20:21:19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4843,1703-FSM-2021-05-06-001346,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:21,06/05/2021 20:21:21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4844,1703-FSM-2021-05-06-001347,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:22,06/05/2021 20:21:22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4845,1703-FSM-2021-05-06-001348,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:23,06/05/2021 20:21:23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4846,1703-FSM-2021-05-06-001349,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:25,06/05/2021 20:21:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4847,1703-FSM-2021-05-06-001350,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:27,06/05/2021 20:21:27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4848,1703-FSM-2021-05-06-001351,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:28,06/05/2021 20:21:28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4849,1703-FSM-2021-05-06-001352,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:29,06/05/2021 20:21:29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4850,1703-FSM-2021-05-06-001353,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:31,06/05/2021 20:21:31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
4851,1703-FSM-2021-05-06-001354,Pending for payment,Residential,Apartment,Septic tank with soak pit,111,M G road,Nawanshahr,,Shanti Nagar - B1 - A1,Nawanshahr,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,0,N/a,Counter,N/A,06/05/2021 20:21:32,06/05/2021 20:21:32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
